query-id,text
MI3_240823_TY1_0782_5_V02-8_1,신용보증 현황 혼합형에 대해 알려주세요
MI3_240823_TY1_0782_6_V02-3_2,금융기관별 수신 잔액 비중 원형에 대해 알려주세요
MI3_240823_TY1_0791_4_V02-8_1,주택매매거래량 혼합형에 대해 알려주세요
MI3_240823_TY1_0802_1_V02-8_2,설연휴 및 평창 동계올림픽 관련 내국인 관광객 예측치 혼합형에 대해 알려주세요
MI3_240823_TY1_0802_2_V02-1_3,한국의 항공편 운항편수 차트(세로 막대형)에 대해 알려주세요
MI3_240823_TY1_0802_6_V02-3_1,제주 항만 여행실적 원형 차트에 대해 알려주세요
MI3_240823_TY1_0819_6_V02-8_1,[그림 6.2] 차트(혼합형)에 대해 알려주세요
MI3_240823_TY1_0853_2_V02-4_1,주요 제품 생산량 추이 차트(꺾은선형)에 대해 알려주세요
MI3_240823_TY1_0853_4_V02-1_1,GDP 전기대비 성장률 차트(세로 막대형)에 대해 알려주세요
MI3_240823_TY1_0867_1_V01_1,강원지역 금융기관 수신 동향 표에 대해 알려주세요
MI3_240823_TY1_0867_2_V01_1,강원지역 금융기관 여신 동향 표에 대해 알려주세요
MI3_240823_TY1_0867_6_V02-4_1,소비자심리지수 꺾은선형에 대해 알려주세요
MI3_240823_TY1_0910_5_V01_1,비은행예금취급기관 수신 현황 표에 대해 알려주세요
MI3_240823_TY1_0910_5_V02-8_1,비은행금융기관 수신 추이 차트(혼합형)에 대해 알려주세요
MI3_240823_TY1_0922_1_V01_1,비은행기관 여수신에 대한 차트(세로 막대형)에 대해 알려주세요
MI3_240823_TY1_0922_3_V01_1,신용보증 관련 통계에 대한 표의 내용에 대해 알려주세요
MI3_240823_TY1_0939_6_V01_1,업종별 신규 부도업체수 동향 차트에 대해 알려주세요
MI3_240823_TY1_0961_3_V01_1,9월중 비은행기관 수신 동향 차트에 대해 알려주세요
MI3_240823_TY1_0961_5_V01_1,증권사 수신 동향에 대해 알려주세요
MI3_240823_TY1_0961_6_V02-4_1,어음부도율 추이 꺾은선형에 대해 알려주세요
MI3_240823_TY1_0970_4_V01_1,비은행기관 여신 동향과 관련된 차트에 대해 알려주세요
MI3_240823_TY1_0973_1_V01_1,강원지역 금융기관 수신 동향 표에 대해 알려주세요
MI3_240823_TY1_0983_5_V01_1,자산운용사 수신 추이에 대해 알려주세요
MI3_240823_TY1_0984_2_V01_1,도내 예금은행 중소기업대출 추이에 대해 알려주세요
MI3_240823_TY1_1009_1_V02-4_1,경기지역 수출입 증감률 추이에 대해 알려주세요
MI3_240823_TY1_1009_5_V02-4_1,소비자물가 등락률 추이에 대한 차트(꺾은선형)에 대해 알려주세요
MI3_240823_TY1_1014_3_V02-4_1,I. 실물동향 1. 제조업 활동 경기지역 제조업 생산 증감률 추이에 대해 알려주세요
MI3_240823_TY1_1014_4_V01_1,제조업 출하 및 재고율에 대해 알려주세요
MI3_240823_TY1_1014_5_V02-4_1,소비자물가 등락률 추이 차트(꺾은선형)에 대해 알려주세요
MI3_240823_TY1_1018_4_V02-8_1,대형소매점 판매액지수 혼합형에 대해 알려주세요
MI3_240823_TY1_1038_2_V02-4_2,제조업 생산·출하·재고지수 차트(꺾은선형)에 대해 알려주세요
MI3_240823_TY1_1038_3_V02-4_1,현재생활형편 CSI 차트(꺾은선형)에 대해 알려주세요
MI3_240823_TY1_1038_4_V01_1,설비투자 및 자본재 수입 관련 차트(세로 막대형)에 대해 알려주세요
MI3_240823_TY1_1047_2_V01_1,화물운송업 관련 매출액 및 부가가치 차트(세로 막대형)에 대해 알려주세요
MI3_240823_TY1_1047_2_V02-1_3,전국 및 지역별 도로 화물운송업 비율에 대한 차트(세로 막대형)에 대해 알려주세요
MI3_240823_TY1_1047_3_V02-8_1,2011-2018 년도별 전국 및 수도권 비중 차트(혼합형)에 대해 알려주세요
MI3_240823_TY1_1047_5_V02-3_1,도로 연안 철도 항공 차트(원형)에 대해 알려주세요
MI3_240823_TY1_1047_6_V02-1_1,연도별 소매 및 온라인쇼핑 거래금액 차트(세로 막대형)에 대해 알려주세요
MI3_240823_TY1_1060_6_V01_1,자금사정지표 추이에 대해 알려주세요
MI3_240823_TY1_1063_2_V01_1,제조업 GRDP 성장률 추이에 대해 알려주세요
MI3_240823_TY1_1068_2_V02-4_1,경남지역 건설투자관련 지표 꺾은선형 차트에 대해 알려주세요
MI3_240823_TY1_1068_3_V02-2_1,품목별 상승률 기여도 차트(가로 막대형)에 대해 알려주세요
MI3_240823_TY1_1068_6_V01_1,경남지역 어음부도 동향 표에 대해 알려주세요
MI3_240823_TY1_1072_1_V02-4_1,가계대출 증가율 차트(꺾은선형)에 대해 알려주세요
MI3_240823_TY1_1072_4_V02-1_1,전체 신용대출 및 담보대출 금리에 대해 알려주세요
MI3_240823_TY1_1085_1_V02-1_1,포스코 포항제철소 철강생산량 (천톤) 차트(세로 막대형)에 대해 알려주세요
MI3_240823_TY1_1085_5_V02-4_1,경북동해안 승용차 순증 등록대수 증감률 꺾은선형에 대해 알려주세요
MI3_240823_TY1_1089_1_V01_1,한국은행 예금 및 대출 표에 대해 알려주세요
MI3_240823_TY1_1089_4_V01_1,경북동해안지역 수출입 표에 대해 알려주세요
MI3_240823_TY1_1113_1_V02-4_1,제조업 업황BSI 추이에 대해 알려주세요
MI3_240823_TY1_1113_4_V01_1,비제조업 업황전망 매출채산 성과 표에 대해 알려주세요
MI3_240823_TY1_1114_2_V02-4_1,비제조업 업황BSI 추이에 대해 알려주세요
MI3_240823_TY1_1120_1_V02-4_1,미분양주택 꺾은선형 차트에 대해 알려주세요
MI3_240823_TY1_1120_3_V02-4_1,주요 소비활성화 정책 꺾은선형 차트에 대해 알려주세요
MI3_240823_TY1_1121_4_V01_1,기업 자금조달 및 5. 가계대출에 대한 차트(세로 막대형)에 대해 알려주세요
MI3_240823_TY1_1180_1_V02-4_1,캐나다 국채금리와 CAD/USD 꺾은선형 차트에 대해 알려주세요
MI3_240823_TY1_1180_2_V02-4_1,제조업·서비스업PMI 및 소비자신뢰지수 꺾은선형 차트에 대해 알려주세요
MI3_240823_TY1_1180_2_V02-4_2,산업생산 소매판매 꺾은선형 차트에 대해 알려주세요
MI3_240823_TY1_1181_1_V01_1,금리(국고채 3년물 표)에 대해 알려주세요
MI3_240823_TY1_1181_6_V02-8_1,분기별 실질GDP 성장률 전망 차트(혼합형)에 대해 알려주세요
MI3_240826_TY1_0008_3_V02-4_1,어음부도율 차트(꺾은선형)에 대해 알려주세요
MI3_240826_TY1_0015_4_V02-4_1,제조업 생산과 출하에 대한 꺾은선형 차트에 대해 알려주세요
MI3_240826_TY1_0106_4_V01_1,2007년 금융기관 수신 잔액 및 증감액에 대해 알려주세요.
MI3_240826_TY1_0106_5_V01_1,에 대한 차트(세로 막대형)에 대해 알려주세요
MI3_240826_TY1_0106_6_V01_1,비은행금융기관의 잔액 증감액 구분 표에 대해 알려주세요
MI3_240826_TY1_0149_1_V02-8_1,금융기관 예금은행 비은행 혼합형에 대해 알려주세요
MI3_240826_TY1_0149_2_V02-8_1,2015년 금융기관별 여신 증감액 차트(혼합형)에 대해 알려주세요
MI3_240826_TY1_0149_4_V02-8_2,수출증감률 혼합형에 대해 알려주세요
MI3_240826_TY1_0158_3_V02-4_1,제조업 생산 및 관련 차트에 대해 알려주세요
MI3_240826_TY1_0158_4_V02-8_2,수출 차트(혼합형)에 대해 알려주세요
MI3_240826_TY1_0174_5_V01_1,이 문서에서 신용보증에 대한 표에 대해 알려주세요.
MI3_240826_TY1_0177_1_V01_1,제목에 대한 통계 자료를 보여주는 차트에 대해 알려주세요
MI3_240826_TY1_0196_4_V02-8_2,수출증감률 차트(혼합형)에 대해 알려주세요
MI3_240826_TY1_0196_6_V02-8_1,아파트가격 등락률에 대해 알려주세요
MI3_240826_TY1_0196_6_V02-8_2,실업률 및 취업자수에 대해 알려주세요
MI3_240826_TY1_0199_4_V01_1,GDP 대비 의료지출 비중에 대해 알려주세요
MI3_240826_TY1_0199_5_V02-4_1,Deloitte는 스파와 같은 단순치료까지 포함하여 미국인 해외 의료관광객에 대한 10년 예측 꺾은선형 차트에 대해 알려주세요
MI3_240826_TY1_0228_2_V01_1,2003년 4월말 한국은행 예금 및 대출금에 대해 알려주세요
MI3_240826_TY1_0233_3_V02-4_1,어음부도율 차트(꺾은선형)에 대해 알려주세요
MI3_240826_TY1_0309_2_V02-4_1,"한편, 본 연구에서는 응답자의 인구학적 특성으로 응답자의 성별, 조사 당시 만 나이, 혼인상태를 고려하였다 꺾은선형 차트에 대해 알려주세요"
MI3_240826_TY1_0310_1_V01_1,Ⅱ. 중소기업대출 동향과 증가배경 본문 표에 대해 알려주세요
MI3_240826_TY1_0310_3_V01_1,담보별 중소기업대출 추이 표에 대해 알려주세요
MI3_240826_TY1_0310_3_V02-1_1,업종별 중소기업대출 추이 차트(세로 막대형)에 대해 알려주세요
MI3_240826_TY1_0332_8_V01_1,연준의 경제 및 정책금리 전망과 관련된 자료에서 PCE 물가상승률을 나타내는 표에 대해 알려주세요.
MI3_240826_TY1_0379_3_V02-8_2,해외경제 포커스 제2006-1호의 차트(혼합형)에 대해 알려주세요
MI3_240826_TY1_0386_1_V02-4_1,해외경제 포커스 최근 실질GDP 증가율 추이에 대해 알려주세요
MI3_240826_TY1_0400_6_V02-4_2,홍콩 경제 동향 차트(꺾은선형)에 대해 알려주세요
MI3_240826_TY1_0428_4_V02-4_1,유로지역의 통화 증가율 추이 차트(꺾은선형)에 대해 알려주세요
MI3_240826_TY1_0431_3_V02-1_1,해외경제 포커스 제2008-42호 3. 평가 및 향후 전망 경제학자들의 양 후보 경제정책 평가 차트(세로 막대형)에 대해 알려주세요
MI3_240826_TY1_0431_4_V02-1_1,해외경제 포커스 제2008-42호에 포함된 실질 GDP 및 GDI 성장률 차트에 대해 알려주세요
MI3_240826_TY1_0435_2_V02-8_1,노동조합조직률 차트(혼합형)에 대해 알려주세요
MI3_240826_TY1_0435_4_V01_1,해외경제 포커스 8월 9월 비고 차트에 대해 알려주세요
MI3_240826_TY1_0436_5_V01_1,해외경제 포커스 제2008-37호 본문 표에 대해 알려주세요
MI3_240826_TY1_0436_6_V01_1,해외경제 포커스 제2008-37호의 생산자물가 변화에 대해 알려주세요
MI3_240826_TY1_0448_4_V02-4_1,EU 주요국의 법인세율 차트(꺾은선형)에 대해 알려주세요
MI3_240826_TY1_0460_2_V02-4_1,해외경제 포커스 차트(꺾은선형)에 대해 알려주세요
MI3_240826_TY1_0460_5_V02-8_1,해외경제 포커스 제2008-11호 차트(혼합형)에 대해 알려주세요
MI3_240826_TY1_0464_1_V02-4_1,석탄의 재고율 추이에 대해 알려주세요
MI3_240826_TY1_0475_6_V01_2,중국의 주요 지표 추이 목록 차트(가로 막대형)에 대해 알려주세요
MI3_240826_TY1_0483_4_V01_2,미국의 GDP 성장률 추이 본문 차트에 대해 알려주세요
MI3_240826_TY1_0483_5_V01_1,해외경제 포커스 연간 수출과 수입에 대해 알려주세요
MI3_240826_TY1_0483_5_V01_2,해외경제 포커스 소매판매에 대해 알려주세요
MI3_240826_TY1_0534_2_V02-1_1,(억달러) 차트(세로 막대형)에 대해 알려주세요
MI3_240826_TY1_0534_3_V02-8_1,해외경제 포커스 제2005-44호에서 기존주택판매 추이에 대한 꺾은선형 차트에 대해 알려주세요
MI3_240826_TY1_0550_4_V02-4_1,해외경제 포커스 제2005-24호에서 가계소비지출 추이에 대해 알려주세요
MI3_240826_TY1_0550_6_V02-8_1,해외경제 포커스 제2005-24호의 영국 산업생산 추이에 대해 알려주세요
MI3_240826_TY1_0554_2_V02-4_1,해외경제 포커스 제조업 가동률과 실업률 추이에 대해 알려주세요.
MI3_240826_TY1_0554_6_V02-8_1,해외경제 포커스 제2005-16호 브라질 소매판매 추이에 대해 알려주세요
MI3_240826_TY1_0621_5_V01_1,"(기말기준, 달러/개) 표에 대해 알려주세요"
MI3_240826_TY1_0629_1_V02-4_1,미국 주식 시장 분석에 대한 차트(꺾은선형)에 대해 알려주세요
MI3_240826_TY1_0629_5_V01_1,해외경제 포커스 제2009-27호의 Maiden Lane 자산의 공정가치 차트(세로 막대형)에 대해 알려주세요
MI3_240826_TY1_0637_1_V02-4_3,해외경제 포커스 제2009-37호 신규주택과 기존주택 배율 차트(꺾은선형)에 대해 알려주세요
MI3_240826_TY1_0637_2_V01_1,경기 저점 실업률 고점 시 차 표에 대해 알려주세요
MI3_240826_TY1_0642_2_V02-4_1,산업별 부가가치 비중 꺾은선형 차트에 대해 알려주세요
MI3_240826_TY1_0642_3_V02-4_1,해외경제 포커스 제2009-42호에 포함된 수출/내수 비율 전망 꺾은선형 차트에 대해 알려주세요
MI3_240826_TY1_0642_5_V02-8_1,해외경제 포커스 제2009-42호에 대해 알려주세요.
MI3_240826_TY1_0642_6_V02-4_1,해외경제 포커스 제2009-42호에서 중국 수출 증감률 추이에 대해 알려주세요.
MI3_240826_TY1_0645_5_V02-4_1,독일의 수출/내수 비율 차트(꺾은선형)에 대해 알려주세요
MI3_240826_TY1_0645_6_V01_1,해외경제 포커스 차트(세로 막대형)에 대해 알려주세요
MI3_240826_TY1_0650_1_V01_1,각국 환율 표에 대해 알려주세요
MI3_240826_TY1_0650_3_V01_1,해외경제 포커스 제2009-50호 본문 차트에 대해 알려주세요
MI3_240826_TY1_0651_3_V02-4_1,해외경제 포커스 제2009-51호 차트(꺾은선형)에 대해 알려주세요
MI3_240826_TY1_0651_4_V01_1,해외경제 포커스의 차트에 대해 알려주세요
MI3_240826_TY1_0657_6_V02-4_1,해외경제 포커스 차트(꺾은선형)에 대해 알려주세요
MI3_240826_TY1_0663_1_V01_1,"(%, %p) 2020 2021 2022. 1~11 B-A (A) (B)에 대해 알려주세요"
MI3_240826_TY1_0709_3_V02-4_1,2002. 9월중 소비자물가에 대한 꺾은선형 차트에 대해 알려주세요
MI3_240826_TY1_0719_2_V02-4_1,소비자물가 등락률 꺾은선형에 대해 알려주세요
MI3_240826_TY1_0719_6_V02-3_1,12. 금융기관 여신 비중 차트(원형)에 대해 알려주세요
MI3_240826_TY1_0734_2_V02-4_1,주요국의 산업별 명목 GDP 비중 추이 꺾은선형 차트에 대해 알려주세요
MI3_240826_TY1_0739_1_V02-6_1,연평균 경제성장률 차트(분산형)에 대해 알려주세요
MI3_240826_TY1_0739_2_V02-1_1,지역혁신지수 차트(세로 막대형)에 대해 알려주세요
MI3_240826_TY1_0739_3_V02-8_1,선진국과 신흥국 경제 성장 변화 혼합형에 대해 알려주세요
MI3_240826_TY1_0747_4_V02-1_1,기타기계 차트(세로 막대형)에 대해 알려주세요
MI3_240826_TY1_0767_1_V01_1,건축허가 면적 표에 대해 알려주세요
MI3_240826_TY1_0786_4_V02-4_1,당기순이익률 추이에 대한 꺾은선형 차트에 대해 알려주세요
MI3_240826_TY1_0832_4_V02-4_1,전북지역 제조업 업황BSI 추이에 대해 알려주세요
MI3_240826_TY1_0834_3_V02-8_1,중소기업대출금 추이에 대해 알려주세요
MI3_240826_TY1_0834_6_V01_1,표에 대해 알려주세요
MI3_240826_TY1_0860_5_V02-4_1,제주 호텔 객실당 평균 숙박요금에 관한 꺾은선형 차트(꺾은선형)에 대해 알려주세요
MI3_240826_TY1_0871_6_V01_1,중소기업 금융지원 총대출금 및 중소기업대출에 대해 알려주세요
MI3_240826_TY1_0879_6_V01_1,2 비은행기관과 관련된 투자신탁 및 여수신 추이에 대해 알려주세요
MI3_240826_TY1_0883_5_V01_1,농·수·축산물 출하액에 대한 통계 표에 대해 알려주세요
MI3_240826_TY1_0893_4_V01_1,관광관련 지표 추이 차트에 대해 알려주세요
MI3_240826_TY1_0897_6_V01_1,에 대한 내용과 함께타입의 연간 고용 관련 지표 추이에 대해 알려주세요
MI3_240826_TY1_0904_1_V02-4_1,제조업 생산·출하·재고 꺾은선형에 대해 알려주세요
MI3_240826_TY1_0904_3_V02-1_1,금융기관 수신증감액 추이에 대해 알려주세요.
MI3_240826_TY1_0904_6_V01_1,I 실물경제동향 소비관련 주요 지표 표에 대해 알려주세요
MI3_240826_TY1_0929_4_V01_1,O 용도별로는 운전자금과 시설자금에 대한 차트에 대해 알려주세요
MI3_240826_TY1_0929_6_V01_2,신용보증기관 보증 현황 제조업 및 기타 산업별 잔액 추이에 대해 알려주세요
MI3_240826_TY1_0948_2_V02-1_2,"경공업, 전기·전자 등과 관련된 차트(가로 막대형)에 대해 알려주세요"
MI3_240826_TY1_0963_1_V01_2,투자관련 지표 증감률 추이에 대해 알려주세요.
MI3_240826_TY1_0965_1_V02-4_1,T01 T02 T03 꺾은선형 차트에 대해 알려주세요
MI3_240826_TY1_0965_2_V02-4_2,이 보고서에서 언급된 내용과 관련해 차트(꺾은선형)에 대해 설명해주세요.
MI3_240826_TY1_0965_4_V02-1_2,차트(세로 막대형)에 대해 알려주세요
MI3_240826_TY1_0965_5_V02-8_1,소비자물가 상승률 혼합형에 대해 알려주세요
MI3_240826_TY1_0973_2_V02-3_1,이 자료에서 차트(원형)에 대해 알려주세요.
MI3_240826_TY1_0973_4_V02-8_1,대형소매점 판매에 대한 경과를 알고 싶습니다
MI3_240826_TY1_0973_5_V02-8_1,소비자물가 상승률 차트(혼합형)에 대해 알려주세요
MI3_240826_TY1_0997_1_V02-4_1,제조업 생산지수 증감률 꺾은선형에 대해 알려주세요
MI3_240826_TY1_1001_1_V01_1,대구경북 제조업 출하 동향 표에 대해 알려주세요
MI3_240826_TY1_1005_1_V02-4_1,제조업 출하 및 재고 증감률 꺾은선형에 대해 알려주세요
MI3_240826_TY1_1005_2_V02-4_1,대형소매점판매 및 승용차신규등록대수 꺾은선형 차트에 대해 알려주세요
MI3_240826_TY1_1005_4_V02-4_1,미분양주택 꺾은선형 차트에 대해 알려주세요
MI3_240826_TY1_1005_5_V02-8_1,대구경북지역 수출입 혼합형에 대해 알려주세요
MI3_240828_TY1_0007_3_V01_1,III. 경남 대표산업의 뼈중국 경쟁력 상황 및 전망 표에 대해 알려주세요
MI3_240828_TY1_0024_1_V02-1_1,제주지역 업종별 소상공인 비중 차트(세로 막대형)에 대해 알려주세요
MI3_240828_TY1_0024_1_V02-1_5,서귀포시 읍면동별 소상공인 성장률 변화차트(세로 막대형)에 대해 알려주세요
MI3_240828_TY1_0029_5_V01_2,지역별 GRNI 대비 개인소득 비율 차트에 대해 알려주세요
MI3_240828_TY1_0030_3_V02-1_1,50세 이상퇴직자 및 신규사업자 추이에 대해 알려주세요
MI3_240828_TY1_0047_2_V01_1,바. 국채보완공급제도와 관련된 회차 수에 대해 알려주세요
MI3_240828_TY1_0047_6_V01_1,제1차 자금지원 내역에 대해 알려주세요
MI3_240828_TY1_0062_4_V01_1,설비투자와 경남지역 설비투자관련 지표에 대해 알려주세요
MI3_240828_TY1_0062_5_V02-8_1,경남지역 건설투자관련 지표 혼합형 차트에 대해 알려주세요
MI3_240828_TY1_0063_1_V02-8_1,경남지역 제조업 생산 원계열 차트에 대해 알려주세요
MI3_240828_TY1_0076_2_V01_2,경남지역 중소기업 평균가동률과 관련된 표에 대해 알려주세요
MI3_240828_TY1_0076_6_V02-1_1,경남지역 업종별 취업자수 증감 세로 막대형 차트에 대해 알려주세요
MI3_240828_TY1_0078_2_V01_1,"제목에 포함된 정보와 관련하여, 해당 데이터는 특정 시점의 출하 및 재고 변화를 보여주는 통계적 그래프에 대해 알려주세요."
MI3_240828_TY1_0078_5_V02-8_1,경남지역 건설투자관련 지표 혼합형에 대해 알려주세요
MI3_240828_TY1_0093_1_V02-8_2,"I. 실물경제동향 1. 산업활동 경남지역 제조업 생산 지수(계절조정, 우축)와 전월대비 증감률에 대해 알려주세요"
MI3_240828_TY1_0093_2_V01_2,경남지역 중소기업 평균가동률에 대해 알려주세요
MI3_240828_TY1_0093_6_V02-4_1,고용 꺾은선형에 대해 알려주세요
MI3_240828_TY1_0097_3_V02-4_1,2. 수요 경남지역 업태별 대형소매점 판매 꺾은선형에 대해 알려주세요
MI3_240828_TY1_0104_1_V02-4_1,경남지역 제조업 생산 꺾은선형에 대해 알려주세요
MI3_240828_TY1_0104_1_V02-8_1,전년동월대비 전원대비 혼합형에 대해 알려주세요
MI3_240828_TY1_0104_2_V01_1,제목소제목시각요소 제목차트(세로 막대형)에 대해 알려주세요
MI3_240828_TY1_0116_1_V01_1,제조업 출하 및 재고 추세에 대해 알려주세요.
MI3_240828_TY1_0116_6_V01_1,주택시장에 대한 세로 막대형 차트에 대해 알려주세요
MI3_240828_TY1_0121_3_V01_2,에 대한 자동차 등록대수 증감 통계 차트에 대해 알려주세요
MI3_240828_TY1_0121_5_V01_1,나. 설비투자 내수용자본재 및 기계류 수입액 차트에 대해 알려주세요
MI3_240828_TY1_0127_3_V01_1,에 대한 통계 자료를 바탕으로 대형소매점 판매의 전년동기대비 증감률 차트에 대해 알려주세요
MI3_240828_TY1_0127_6_V01_1,건축허가면적 차트(세로 막대형)에 대해 알려주세요
MI3_240828_TY1_0142_4_V02-7_1,제조업 40 기타운송장비 35 식료품 30 25 20 15 자동차 10 석유정제에 대해 알려주세요
MI3_240828_TY1_0142_5_V01_1,2008년중 광주·전남지역 제조업 성장성 관련 지표와 그에 대한 표에 대해 알려주세요
MI3_240828_TY1_0149_2_V02-4_1,한중 간 비교우위 지표 차트에 대해 알려주세요
MI3_240828_TY1_0149_5_V01_1,대구경북의 전기전자 비중과 전국의 비율 비교에 대한 표에 대해 알려주세요
MI3_240828_TY1_0149_6_V01_1,대구경북 대중국 수출 품목별 비율에 대해 알려주세요
MI3_240828_TY1_0156_1_V02-4_1,주택 매매가격 변화율 차트(꺾은선형)에 대해 알려주세요
MI3_240828_TY1_0156_2_V02-8_1,최근 대전충남지역 주택시장 여건점검 및 인구 추이에 대해 알려주세요
MI3_240828_TY1_0156_6_V02-8_1,제1장 대내외 여건 변화와 잠재리스크 점검 혼합형에 대해 알려주세요
MI3_240828_TY1_0160_4_V02-1_1,강원도 관광여행 전반적 만족도와 관련된 차트(세로 막대형)에 대해 알려주세요
MI3_240828_TY1_0160_5_V02-1_2,숙박시설 통계 차트(가로 막대형)에 대해 알려주세요
MI3_240828_TY1_0191_3_V02-4_1,EU의 온실가스 배출량 차트(가로 막대형)에 대해 알려주세요
MI3_240828_TY1_0217_4_V02-1_1,해당 문서에서 주요 국부펀드 운용 현황과 관련된 차트(세로 막대형)에 대해 알려주세요.
MI3_240828_TY1_0217_4_V02-1_3,해당 문서에서 GCC12국들의 전기요금에 대해 알려주세요.
MI3_240828_TY1_0223_2_V01_2,고령인구의 고용활동 변화에 대해 알려주세요
MI3_240828_TY1_0223_4_V01_1,부산지역 고령인구 소비지출 현황에 대해 알려주세요.
MI3_240828_TY1_0233_2_V02-4_2,중국-독일 일본-한국-미국 비교 차트(꺾은선형)에 대해 알려주세요
MI3_240828_TY1_0233_4_V02-4_1,일본기업의 R&D투자 차트(가로 막대형)에 대해 알려주세요
MI3_240828_TY1_0246_6_V02-4_2,III. 지역금융일반 (중소기업 자금사정 동향) 차트(꺾은선형)에 대해 알려주세요
MI3_240828_TY1_0247_5_V02-1_1,광주전남지역 저축은행의 권역별 연체율에 대해 알려주세요
MI3_240828_TY1_0249_2_V02-5_1,국가식품클러스터의 배후도시와 식품산업단지에 대한 차트(영역형)에 대해 알려주세요
MI3_240828_TY1_0250_6_V01_1,노키아 휴대전화의 몰락에 대한 표에 대해 알려주세요
MI3_240828_TY1_0263_3_V02-8_2,(GDP대비 %) (%p)에 대해 알려주세요
MI3_240828_TY1_0275_5_V02-4_1,해외경제 포커스 제2018-12호 본문 차트(꺾은선형)에 대해 알려주세요
MI3_240828_TY1_0301_4_V02-8_1,해외경제 포커스 제2005-8호의 미국 상업용 원유재고와 관련된 차트(혼합형)에 대해 알려주세요.
MI3_240828_TY1_0317_2_V02-4_1,해외경제 포커스 제2006-23호에 포함된 엔/달러 및 달러/유로 추이 꺾은선형 차트에 대해 알려주세요
MI3_240828_TY1_0317_3_V02-4_2,회사채 및 정크본드의 추이에 대해 알려주세요.
MI3_240828_TY1_0317_5_V02-8_1,휘발유 재고 변동 추세와 관련된 차트(혼합형)에 대해 알려주세요
MI3_240828_TY1_0390_2_V02-8_1,GRDP 및 수신 규모 차트(혼합형)에 대해 알려주세요
MI3_240828_TY1_0390_6_V02-8_1,전국대비 비중에 대해 알려주세요
MI3_240828_TY1_0402_5_V02-4_1,일본은행의 GDP갭 및 소비자물가 추이에 대해 알려주세요
MI3_240828_TY1_0402_8_V02-4_1,에 대한 V형 차트의 의미와 그 결과를 알려주세요
MI3_240828_TY1_0405_6_V01_4,2014년 2015년 2016년 ECB 재정수지비율에 대해 알려주세요
MI3_240828_TY1_0405_8_V02-4_2,에 관한 차트(꺾은선형) -4에 대해 알려주세요
MI3_240828_TY1_0420_2_V02-3_1,연령별 순유출률에 대해 알려주세요
MI3_240828_TY1_0420_4_V02-1_3,남성 여성 차트(세로 막대형)에 대해 알려주세요
MI3_240828_TY1_0420_4_V02-1_4,남성 여성 차트(세로 막대형)에 대해 알려주세요
MI3_240828_TY1_0420_5_V02-1_1,광주전남 지역으로부터 전출사유 차트(세로 막대형)에 대해 알려주세요
MI3_240828_TY1_0420_5_V02-3_1,교육 7% 기타 8% 차트(원형)에 대해 알려주세요
MI3_240828_TY1_0441_1_V02-1_1,I. 금융동향 1. 화폐발행 및 환수 화폐발행 및 환수 추이에 대해 알려주세요
MI3_240828_TY1_0459_1_V02-8_2,금융기관 여신 혼합형에 대해 알려주세요
MI3_240828_TY1_0459_4_V02-4_2,대전 수출입 (백만달러) 꺾은선형에 대해 알려주세요
MI3_240828_TY1_0460_1_V02-4_1,제조업 생산지수 증감률에 대해 알려주세요
MI3_240828_TY1_0460_2_V01_1,대전지역 소비관련 주요지표 본문 표에 대해 알려주세요
MI3_240828_TY1_0460_2_V02-8_1,대형소매점 판매액지수 증감률 혼합형 차트에 대해 알려주세요
MI3_240828_TY1_0460_5_V01_1,고용사정에 대해 알려주세요
MI3_240828_TY1_0460_6_V01_1,4 물가 및 주택가격 본문 표에 대해 알려주세요
MI3_240828_TY1_0466_5_V01_1,대전지역 비은행기관 수신에 대한 표에 대해 알려주세요
MI3_240828_TY1_0466_6_V01_1,충남지역 예금은행 수신에 대한 표에 대해 알려주세요
MI3_240828_TY1_0482_1_V02-1_1,2010년 4월중 화폐발행액 및 환수액에 대한 세로 막대형 차트에 대해 알려주세요
MI3_240828_TY1_0482_6_V01_1,금융동향 화폐발행 및 환수 추이에 대해 알려주세요
MI3_240828_TY1_0496_1_V02-4_1,제조업 생산지수 증감률 차트(꺾은선형)에 대해 알려주세요
MI3_240828_TY1_0496_2_V02-4_1,대형소매점 판매액지수 증감률에 대해 알려주세요
MI3_240828_TY1_0496_3_V02-4_1,투자 자본재수입 및 설비투자BSI 변화에 대해 알려주세요
MI3_240828_TY1_0496_6_V02-4_1,제목과 관련된 소비자물가 상승률을 나타내는 차트에 대해 알려주세요.
MI3_240828_TY1_0497_1_V02-3_1,T01 T02 차트(원형) V02-3에 대해 알려주세요
MI3_240828_TY1_0509_6_V01_1,금융기관 여·수신에 대한 표에 대해 알려주세요
MI3_240828_TY1_0513_1_V02-4_1,제조업 생산지수 증감률 차트(꺾은선형)에 대해 알려주세요
MI3_240828_TY1_0513_2_V01_1,대전지역 소비관련 주요지표 본문 표에 대해 알려주세요
MI3_240828_TY1_0513_3_V01_1,대전지역 설비투자 관련 지표 표에 대해 알려주세요
MI3_240828_TY1_0513_3_V01_2,대전지역 건설관련 주요지표 차트(꺾은선형)에 대해 알려주세요
MI3_240828_TY1_0513_3_V02-4_1,자본재수입 증감률 및 설비투자 BSI 차트(꺾은선형)에 대해 알려주세요
